timestamp,device_id,speed,v1,v3,bearing_temp,oil_pressure,current
2026-09-19T11:25:16+08:00,FJ-02,982,3.3,3.1,63.8,0.21,57.4
2026-09-19T11:26:16+08:00,FJ-02,981,3.4,3.0,63.5,0.21,57.2
2026-09-19T11:27:16+08:00,FJ-02,982,3.4,3.0,62.8,0.22,57.2
2026-09-19T11:28:16+08:00,FJ-02,980,3.4,3.1,64.8,0.22,56.9
2026-09-19T11:29:16+08:00,FJ-02,981,3.3,3.0,64.7,0.22,56.6
2026-09-19T11:30:16+08:00,FJ-02,981,3.3,3.0,63.9,0.21,56.8
2026-09-19T11:31:16+08:00,FJ-02,980,3.3,3.0,64.0,0.22,56.9
2026-09-19T11:32:16+08:00,FJ-02,981,3.4,2.9,64.8,0.21,57.0
2026-09-19T11:33:16+08:00,FJ-02,982,3.4,3.1,64.2,0.21,57.3
2026-09-19T11:34:16+08:00,FJ-02,981,3.4,3.0,63.1,0.22,56.7
2026-09-19T11:35:16+08:00,FJ-02,981,3.4,3.0,64.7,0.21,56.6
2026-09-19T11:36:16+08:00,FJ-02,979,3.4,3.0,64.5,0.22,56.9
2026-09-19T11:37:16+08:00,FJ-02,980,3.3,3.1,64.7,0.21,56.9
2026-09-19T11:38:16+08:00,FJ-02,980,3.2,3.0,64.0,0.21,56.1
2026-09-19T11:39:16+08:00,FJ-02,980,3.3,3.0,63.5,0.21,57.5
2026-09-19T11:40:16+08:00,FJ-02,981,3.3,3.1,64.3,0.22,57.5
2026-09-19T11:41:16+08:00,FJ-02,981,3.4,3.1,64.9,0.22,57.1
2026-09-19T11:42:16+08:00,FJ-02,980,3.4,3.0,63.9,0.22,56.6
2026-09-19T11:43:16+08:00,FJ-02,982,3.3,3.0,63.4,0.22,56.9
2026-09-19T11:44:16+08:00,FJ-02,979,3.3,3.0,64.5,0.22,56.5
2026-09-19T11:45:16+08:00,FJ-02,980,3.3,3.0,63.5,0.22,56.9
2026-09-19T11:46:16+08:00,FJ-02,980,3.3,3.0,64.6,0.21,57.0
2026-09-19T11:47:16+08:00,FJ-02,981,3.3,3.0,63.5,0.22,57.5
2026-09-19T11:48:16+08:00,FJ-02,980,3.3,3.0,64.0,0.22,57.5
2026-09-19T11:49:16+08:00,FJ-02,979,3.3,3.0,64.1,0.22,56.6
2026-09-19T11:50:16+08:00,FJ-02,980,3.3,3.1,62.8,0.22,57.4
2026-09-19T11:51:16+08:00,FJ-02,980,3.3,3.0,64.2,0.22,57.3
2026-09-19T11:52:16+08:00,FJ-02,980,3.2,2.9,64.8,0.21,57.0
2026-09-19T11:53:16+08:00,FJ-02,981,3.3,3.0,63.5,0.22,57.6
2026-09-19T11:54:16+08:00,FJ-02,978,3.3,3.1,64.2,0.21,56.8
2026-09-19T11:55:16+08:00,FJ-02,981,3.3,3.2,64.0,0.21,56.7
2026-09-19T11:56:16+08:00,FJ-02,978,3.2,3.0,64.7,0.22,57.3
2026-09-19T11:57:16+08:00,FJ-02,981,3.3,3.0,63.8,0.22,56.7
2026-09-19T11:58:16+08:00,FJ-02,981,3.4,3.1,63.6,0.22,56.9
2026-09-19T11:59:16+08:00,FJ-02,981,3.3,3.0,63.7,0.22,56.9
2026-09-19T12:00:16+08:00,FJ-02,981,3.3,3.1,64.3,0.21,57.2
2026-09-19T12:01:16+08:00,FJ-02,981,3.3,3.0,64.5,0.21,57.2
2026-09-19T12:02:16+08:00,FJ-02,979,3.2,3.0,64.1,0.22,57.4
2026-09-19T12:03:16+08:00,FJ-02,982,3.4,3.1,63.5,0.22,56.7
2026-09-19T12:04:16+08:00,FJ-02,982,3.4,3.0,64.6,0.22,57.3
2026-09-19T12:05:16+08:00,FJ-02,981,3.3,3.1,64.3,0.21,57.1
2026-09-19T12:06:16+08:00,FJ-02,981,3.3,3.0,65.0,0.22,56.5
2026-09-19T12:07:16+08:00,FJ-02,981,3.3,3.0,64.2,0.22,57.3
2026-09-19T12:08:16+08:00,FJ-02,981,3.4,3.0,64.9,0.21,57.0
2026-09-19T12:09:16+08:00,FJ-02,980,3.4,3.1,63.9,0.22,57.2
2026-09-19T12:10:16+08:00,FJ-02,979,3.3,3.0,64.1,0.22,56.9
2026-09-19T12:11:16+08:00,FJ-02,981,3.3,3.0,65.2,0.22,56.9
2026-09-19T12:12:16+08:00,FJ-02,980,3.4,3.0,63.8,0.21,57.0
2026-09-19T12:13:16+08:00,FJ-02,980,3.3,3.0,64.7,0.21,57.3
2026-09-19T12:14:16+08:00,FJ-02,980,3.3,3.0,63.6,0.22,56.1
2026-09-19T12:15:16+08:00,FJ-02,981,3.3,3.1,64.5,0.21,56.8
2026-09-19T12:16:16+08:00,FJ-02,980,3.3,2.9,63.6,0.22,57.0
2026-09-19T12:17:16+08:00,FJ-02,979,3.3,2.9,64.2,0.22,56.4
2026-09-19T12:18:16+08:00,FJ-02,979,3.4,3.0,63.9,0.22,56.7
2026-09-19T12:19:16+08:00,FJ-02,981,3.4,3.0,64.7,0.22,57.2
2026-09-19T12:20:16+08:00,FJ-02,980,3.2,3.1,64.2,0.21,57.0
2026-09-19T12:21:16+08:00,FJ-02,981,3.2,3.0,64.0,0.22,57.2
2026-09-19T12:22:16+08:00,FJ-02,980,3.3,3.0,64.1,0.21,57.1
2026-09-19T12:23:16+08:00,FJ-02,980,3.4,3.0,63.3,0.21,57.5
2026-09-19T12:24:16+08:00,FJ-02,981,3.3,3.0,63.9,0.21,56.7
2026-09-19T12:25:16+08:00,FJ-02,980,3.3,3.0,64.2,0.22,57.1
2026-09-19T12:26:16+08:00,FJ-02,981,3.4,3.1,64.6,0.22,57.5
2026-09-19T12:27:16+08:00,FJ-02,981,3.3,3.0,64.9,0.22,56.5
2026-09-19T12:28:16+08:00,FJ-02,980,3.3,3.1,63.9,0.21,57.0
2026-09-19T12:29:16+08:00,FJ-02,980,3.4,3.1,63.8,0.22,57.1
2026-09-19T12:30:16+08:00,FJ-02,980,3.4,3.1,64.5,0.22,57.0
2026-09-19T12:31:16+08:00,FJ-02,981,3.3,3.1,64.1,0.22,57.0
2026-09-19T12:32:16+08:00,FJ-02,980,3.3,3.1,63.5,0.22,56.9
2026-09-19T12:33:16+08:00,FJ-02,980,3.3,3.1,63.8,0.21,57.3
2026-09-19T12:34:16+08:00,FJ-02,982,3.3,3.1,65.5,0.22,57.3
2026-09-19T12:35:16+08:00,FJ-02,981,3.3,3.0,64.2,0.22,57.0
2026-09-19T12:36:16+08:00,FJ-02,981,3.4,3.0,64.1,0.21,56.7
2026-09-19T12:37:16+08:00,FJ-02,980,3.3,3.1,63.6,0.22,57.0
2026-09-19T12:38:16+08:00,FJ-02,982,3.4,3.0,64.1,0.21,57.1
2026-09-19T12:39:16+08:00,FJ-02,981,3.3,3.0,64.3,0.21,57.1
2026-09-19T12:40:16+08:00,FJ-02,982,3.3,3.1,63.6,0.22,57.3
2026-09-19T12:41:16+08:00,FJ-02,981,3.3,3.0,64.3,0.22,57.3
2026-09-19T12:42:16+08:00,FJ-02,980,3.3,3.0,64.9,0.22,56.7
2026-09-19T12:43:16+08:00,FJ-02,979,3.3,3.0,63.5,0.22,57.0
2026-09-19T12:44:16+08:00,FJ-02,980,3.4,3.1,65.2,0.22,57.0
2026-09-19T12:45:16+08:00,FJ-02,982,3.3,3.1,65.1,0.21,57.3
2026-09-19T12:46:16+08:00,FJ-02,982,3.4,3.0,64.5,0.22,57.3
2026-09-19T12:47:16+08:00,FJ-02,981,3.3,3.1,64.1,0.22,57.3
2026-09-19T12:48:16+08:00,FJ-02,981,3.2,3.1,64.3,0.21,56.8
2026-09-19T12:49:16+08:00,FJ-02,981,3.3,3.0,63.4,0.22,57.4
2026-09-19T12:50:16+08:00,FJ-02,981,3.3,3.1,64.0,0.22,57.4
2026-09-19T12:51:16+08:00,FJ-02,980,3.3,3.0,63.6,0.22,56.9
2026-09-19T12:52:16+08:00,FJ-02,982,3.4,3.1,63.9,0.22,57.0
2026-09-19T12:53:16+08:00,FJ-02,981,3.4,3.0,63.6,0.22,57.3
2026-09-19T12:54:16+08:00,FJ-02,981,3.3,3.0,63.6,0.22,56.9
2026-09-19T12:55:16+08:00,FJ-02,981,3.3,3.0,64.1,0.22,56.8
2026-09-19T12:56:16+08:00,FJ-02,980,3.3,3.1,63.5,0.22,57.2
2026-09-19T12:57:16+08:00,FJ-02,981,3.3,3.0,64.3,0.22,57.5
2026-09-19T12:58:16+08:00,FJ-02,980,3.4,3.0,64.0,0.21,57.1
2026-09-19T12:59:16+08:00,FJ-02,979,3.4,3.0,63.6,0.21,56.6
2026-09-19T13:00:16+08:00,FJ-02,981,3.3,3.0,63.9,0.21,57.3
2026-09-19T13:01:16+08:00,FJ-02,978,3.3,2.9,64.4,0.22,57.4
2026-09-19T13:02:16+08:00,FJ-02,981,3.3,3.0,64.0,0.21,57.0
2026-09-19T13:03:16+08:00,FJ-02,982,3.4,3.0,65.0,0.22,56.8
2026-09-19T13:04:16+08:00,FJ-02,980,3.3,3.0,64.0,0.21,56.8
2026-09-19T13:05:16+08:00,FJ-02,980,3.4,3.1,63.2,0.22,56.7
2026-09-19T13:06:16+08:00,FJ-02,981,3.3,3.0,64.1,0.22,57.4
2026-09-19T13:07:16+08:00,FJ-02,980,3.4,3.1,64.0,0.21,56.7
2026-09-19T13:08:16+08:00,FJ-02,981,3.4,2.9,63.0,0.22,56.7
2026-09-19T13:09:16+08:00,FJ-02,981,3.4,3.0,64.3,0.22,56.7
2026-09-19T13:10:16+08:00,FJ-02,982,3.3,3.1,65.2,0.22,56.4
2026-09-19T13:11:16+08:00,FJ-02,980,3.4,3.1,64.5,0.22,57.1
2026-09-19T13:12:16+08:00,FJ-02,980,3.3,3.0,63.9,0.22,56.8
2026-09-19T13:13:16+08:00,FJ-02,981,3.4,3.0,64.2,0.22,56.7
2026-09-19T13:14:16+08:00,FJ-02,979,3.4,3.0,63.7,0.22,57.1
2026-09-19T13:15:16+08:00,FJ-02,981,3.4,3.1,63.4,0.22,57.0
2026-09-19T13:16:16+08:00,FJ-02,981,3.3,3.0,63.4,0.21,57.3
2026-09-19T13:17:16+08:00,FJ-02,980,3.3,3.0,64.7,0.22,56.9
2026-09-19T13:18:16+08:00,FJ-02,981,3.3,3.0,64.9,0.22,56.9
2026-09-19T13:19:16+08:00,FJ-02,980,3.3,3.1,64.6,0.21,57.2
2026-09-19T13:20:16+08:00,FJ-02,982,3.3,3.0,64.7,0.22,56.9
2026-09-19T13:21:16+08:00,FJ-02,982,3.3,3.0,63.8,0.22,57.3
2026-09-19T13:22:16+08:00,FJ-02,981,3.3,3.0,63.9,0.22,56.9
2026-09-19T13:23:16+08:00,FJ-02,981,3.4,3.0,63.4,0.21,57.3
2026-09-19T13:24:16+08:00,FJ-02,980,3.2,3.0,64.2,0.22,57.1
2026-09-19T13:25:16+08:00,FJ-02,981,3.3,3.1,63.8,0.22,57.3
2026-09-19T13:26:16+08:00,FJ-02,980,3.3,3.1,64.7,0.22,57.5
2026-09-19T13:27:16+08:00,FJ-02,981,3.3,3.0,63.6,0.22,57.0
2026-09-19T13:28:16+08:00,FJ-02,982,3.5,3.1,64.1,0.22,57.3
2026-09-19T13:29:16+08:00,FJ-02,980,3.4,3.0,64.6,0.22,56.9
2026-09-19T13:30:16+08:00,FJ-02,980,3.2,3.0,65.3,0.22,57.0
2026-09-19T13:31:16+08:00,FJ-02,981,3.3,3.0,63.9,0.22,57.6
2026-09-19T13:32:16+08:00,FJ-02,981,3.3,2.9,64.0,0.22,56.9
2026-09-19T13:33:16+08:00,FJ-02,980,3.3,3.0,63.5,0.22,57.5
2026-09-19T13:34:16+08:00,FJ-02,982,3.4,3.0,64.2,0.22,56.7
2026-09-19T13:35:16+08:00,FJ-02,981,3.4,3.0,65.5,0.22,56.5
2026-09-19T13:36:16+08:00,FJ-02,982,3.3,3.0,64.5,0.21,56.9
2026-09-19T13:37:16+08:00,FJ-02,980,3.2,3.0,64.3,0.22,56.3
2026-09-19T13:38:16+08:00,FJ-02,979,3.2,3.0,64.0,0.22,56.5
2026-09-19T13:39:16+08:00,FJ-02,981,3.3,3.0,64.5,0.22,57.5
2026-09-19T13:40:16+08:00,FJ-02,981,3.4,3.0,64.9,0.21,57.2
2026-09-19T13:41:16+08:00,FJ-02,980,3.4,3.1,64.2,0.21,57.5
2026-09-19T13:42:16+08:00,FJ-02,980,3.3,3.1,63.9,0.22,57.5
2026-09-19T13:43:16+08:00,FJ-02,981,3.3,3.0,63.6,0.21,57.3
2026-09-19T13:44:16+08:00,FJ-02,981,3.4,3.1,63.3,0.22,57.6
2026-09-19T13:45:16+08:00,FJ-02,980,3.4,3.0,63.9,0.22,57.0
2026-09-19T13:46:16+08:00,FJ-02,983,3.3,3.1,64.1,0.22,57.0
2026-09-19T13:47:16+08:00,FJ-02,981,3.4,3.1,63.7,0.22,57.2
2026-09-19T13:48:16+08:00,FJ-02,981,3.3,3.2,64.5,0.22,57.1
2026-09-19T13:49:16+08:00,FJ-02,980,3.3,3.0,64.0,0.22,56.9
2026-09-19T13:50:16+08:00,FJ-02,979,3.3,3.0,64.7,0.21,56.8
2026-09-19T13:51:16+08:00,FJ-02,980,3.4,3.0,64.3,0.22,57.0
2026-09-19T13:52:16+08:00,FJ-02,981,3.3,3.0,64.3,0.21,56.7
2026-09-19T13:53:16+08:00,FJ-02,980,3.4,3.1,63.3,0.21,57.2
2026-09-19T13:54:16+08:00,FJ-02,979,3.3,3.0,64.0,0.22,56.5
2026-09-19T13:55:16+08:00,FJ-02,980,3.3,3.1,63.5,0.21,57.2
2026-09-19T13:56:16+08:00,FJ-02,981,3.3,3.1,63.6,0.21,57.0
2026-09-19T13:57:16+08:00,FJ-02,981,3.4,3.1,63.7,0.22,57.4
2026-09-19T13:58:16+08:00,FJ-02,979,3.3,3.1,63.5,0.22,56.9
2026-09-19T13:59:16+08:00,FJ-02,981,3.4,3.0,63.6,0.22,57.2
2026-09-19T14:00:16+08:00,FJ-02,980,3.3,3.1,63.7,0.22,57.2
2026-09-19T14:01:16+08:00,FJ-02,981,3.3,3.1,64.8,0.22,56.5
2026-09-19T14:02:16+08:00,FJ-02,980,3.4,3.1,64.7,0.22,56.9
2026-09-19T14:03:16+08:00,FJ-02,981,3.3,3.0,63.7,0.22,56.8
2026-09-19T14:04:16+08:00,FJ-02,980,3.3,3.1,64.8,0.22,57.1
2026-09-19T14:05:16+08:00,FJ-02,980,3.3,3.0,64.3,0.22,57.2
2026-09-19T14:06:16+08:00,FJ-02,981,3.4,2.9,64.4,0.22,56.7
2026-09-19T14:07:16+08:00,FJ-02,980,3.3,3.1,64.5,0.21,56.6
2026-09-19T14:08:16+08:00,FJ-02,981,3.4,3.1,64.2,0.22,57.1
2026-09-19T14:09:16+08:00,FJ-02,980,3.3,2.9,63.2,0.21,56.8
2026-09-19T14:10:16+08:00,FJ-02,981,3.3,3.0,65.0,0.22,57.0
2026-09-19T14:11:16+08:00,FJ-02,980,3.3,3.0,63.9,0.21,56.9
2026-09-19T14:12:16+08:00,FJ-02,981,3.3,3.1,64.3,0.22,56.7
2026-09-19T14:13:16+08:00,FJ-02,981,3.3,3.1,63.9,0.22,56.7
2026-09-19T14:14:16+08:00,FJ-02,981,3.4,3.0,63.7,0.22,57.0
2026-09-19T14:15:16+08:00,FJ-02,981,3.4,3.1,63.8,0.22,56.9
2026-09-19T14:16:16+08:00,FJ-02,981,3.4,3.0,65.0,0.22,56.7
2026-09-19T14:17:16+08:00,FJ-02,980,3.3,3.1,64.6,0.22,57.1
2026-09-19T14:18:16+08:00,FJ-02,979,3.4,3.1,63.9,0.22,57.3
2026-09-19T14:19:16+08:00,FJ-02,980,3.3,3.2,62.9,0.22,57.1
2026-09-19T14:20:16+08:00,FJ-02,980,3.4,3.0,64.6,0.22,56.9
2026-09-19T14:21:16+08:00,FJ-02,980,3.5,3.0,63.8,0.22,57.2
2026-09-19T14:22:16+08:00,FJ-02,981,3.4,3.0,64.1,0.22,57.0
2026-09-19T14:23:16+08:00,FJ-02,982,3.3,3.0,64.4,0.22,56.8
2026-09-19T14:24:16+08:00,FJ-02,981,3.3,3.0,63.9,0.22,56.9
2026-09-19T14:25:16+08:00,FJ-02,981,3.4,3.0,63.7,0.22,56.5
2026-09-19T14:26:16+08:00,FJ-02,980,3.3,3.1,64.3,0.22,56.7
2026-09-19T14:27:16+08:00,FJ-02,981,3.4,3.0,63.8,0.22,56.4
2026-09-19T14:28:16+08:00,FJ-02,980,3.3,3.1,63.2,0.22,56.9
2026-09-19T14:29:16+08:00,FJ-02,978,3.3,3.0,64.0,0.22,57.5
2026-09-19T14:30:16+08:00,FJ-02,980,3.3,3.0,64.1,0.22,57.1
2026-09-19T14:31:16+08:00,FJ-02,980,3.3,3.0,64.1,0.22,57.0
2026-09-19T14:32:16+08:00,FJ-02,980,3.4,3.1,64.2,0.22,57.3
2026-09-19T14:33:16+08:00,FJ-02,981,3.3,3.1,65.3,0.23,57.1
2026-09-19T14:34:16+08:00,FJ-02,981,3.2,3.0,63.8,0.22,57.1
2026-09-19T14:35:16+08:00,FJ-02,981,3.4,3.0,64.8,0.22,57.1
2026-09-19T14:36:16+08:00,FJ-02,981,3.4,3.1,64.6,0.22,56.9
2026-09-19T14:37:16+08:00,FJ-02,980,3.3,3.0,64.4,0.21,57.6
2026-09-19T14:38:16+08:00,FJ-02,979,3.2,3.0,64.3,0.21,57.4
2026-09-19T14:39:16+08:00,FJ-02,981,3.3,3.1,63.9,0.22,57.3
2026-09-19T14:40:16+08:00,FJ-02,981,3.4,3.0,63.4,0.22,57.2
2026-09-19T14:41:16+08:00,FJ-02,981,3.4,3.0,64.1,0.22,57.5
2026-09-19T14:42:16+08:00,FJ-02,981,3.3,3.1,63.4,0.21,57.0
2026-09-19T14:43:16+08:00,FJ-02,980,3.3,3.1,65.5,0.22,57.2
2026-09-19T14:44:16+08:00,FJ-02,981,3.3,3.1,64.0,0.22,57.4
2026-09-19T14:45:16+08:00,FJ-02,981,3.3,3.0,64.3,0.22,56.9
2026-09-19T14:46:16+08:00,FJ-02,981,3.4,3.0,63.9,0.22,56.8
2026-09-19T14:47:16+08:00,FJ-02,980,3.4,3.0,64.2,0.22,56.5
2026-09-19T14:48:16+08:00,FJ-02,981,3.3,3.1,63.7,0.21,56.9
2026-09-19T14:49:16+08:00,FJ-02,981,3.4,3.1,64.4,0.21,56.9
2026-09-19T14:50:16+08:00,FJ-02,980,3.3,3.1,63.7,0.22,56.9
2026-09-19T14:51:16+08:00,FJ-02,981,3.4,3.1,64.4,0.22,57.3
2026-09-19T14:52:16+08:00,FJ-02,981,3.3,3.0,63.7,0.22,57.2
2026-09-19T14:53:16+08:00,FJ-02,982,3.4,3.0,63.9,0.22,57.2
2026-09-19T14:54:16+08:00,FJ-02,982,3.3,3.1,63.7,0.22,57.0
2026-09-19T14:55:16+08:00,FJ-02,981,3.3,3.0,63.6,0.22,57.2
2026-09-19T14:56:16+08:00,FJ-02,982,3.3,3.1,64.1,0.22,57.5
2026-09-19T14:57:16+08:00,FJ-02,979,3.3,2.9,63.5,0.22,56.9
2026-09-19T14:58:16+08:00,FJ-02,981,3.3,3.0,63.3,0.22,57.6
2026-09-19T14:59:16+08:00,FJ-02,981,3.4,3.0,63.6,0.21,57.1
2026-09-19T15:00:16+08:00,FJ-02,980,3.3,3.0,64.7,0.22,56.8
2026-09-19T15:01:16+08:00,FJ-02,982,3.4,3.0,64.3,0.22,57.1
2026-09-19T15:02:16+08:00,FJ-02,981,3.4,3.1,64.6,0.22,57.2
2026-09-19T15:03:16+08:00,FJ-02,980,3.4,3.1,63.9,0.22,57.2
2026-09-19T15:04:16+08:00,FJ-02,981,3.4,3.0,65.3,0.22,56.9
2026-09-19T15:05:16+08:00,FJ-02,981,3.4,3.1,64.2,0.22,57.1
2026-09-19T15:06:16+08:00,FJ-02,981,3.3,3.1,64.6,0.22,57.2
2026-09-19T15:07:16+08:00,FJ-02,980,3.3,3.0,63.3,0.22,57.2
2026-09-19T15:08:16+08:00,FJ-02,978,3.3,3.0,64.2,0.22,57.2
2026-09-19T15:09:16+08:00,FJ-02,981,3.4,3.1,64.0,0.21,56.8
2026-09-19T15:10:16+08:00,FJ-02,982,3.3,3.1,64.4,0.22,57.2
2026-09-19T15:11:16+08:00,FJ-02,980,3.3,3.1,64.5,0.22,57.4
2026-09-19T15:12:16+08:00,FJ-02,981,3.4,3.1,64.5,0.22,56.9
2026-09-19T15:13:16+08:00,FJ-02,981,3.4,3.0,63.5,0.22,57.2
2026-09-19T15:14:16+08:00,FJ-02,981,3.4,3.0,64.0,0.22,57.5
2026-09-19T15:15:16+08:00,FJ-02,980,3.4,3.1,63.8,0.22,57.0
2026-09-19T15:16:16+08:00,FJ-02,980,3.3,3.0,64.0,0.21,57.9
2026-09-19T15:17:16+08:00,FJ-02,980,3.3,3.0,64.3,0.22,57.4
2026-09-19T15:18:16+08:00,FJ-02,981,3.3,3.0,63.9,0.22,57.7
2026-09-19T15:19:16+08:00,FJ-02,980,3.3,3.1,64.8,0.22,57.5
2026-09-19T15:20:16+08:00,FJ-02,981,3.4,3.0,64.5,0.22,56.4
2026-09-19T15:21:16+08:00,FJ-02,981,3.3,3.0,64.4,0.22,56.8
2026-09-19T15:22:16+08:00,FJ-02,981,3.4,3.1,64.7,0.22,57.2
2026-09-19T15:23:16+08:00,FJ-02,979,3.3,3.1,63.2,0.22,56.5
2026-09-19T15:24:16+08:00,FJ-02,980,3.4,3.0,64.6,0.22,57.2
2026-09-19T15:25:16+08:00,FJ-02,980,3.3,3.0,64.7,0.21,56.9
2026-09-19T15:26:16+08:00,FJ-02,981,3.4,3.0,63.8,0.22,56.7
2026-09-19T15:27:16+08:00,FJ-02,982,3.3,3.0,63.9,0.22,57.2
2026-09-19T15:28:16+08:00,FJ-02,981,3.3,3.1,64.0,0.22,56.9
2026-09-19T15:29:16+08:00,FJ-02,981,3.3,3.0,65.0,0.22,56.7
2026-09-19T15:30:16+08:00,FJ-02,980,3.2,3.0,64.5,0.22,57.1
2026-09-19T15:31:16+08:00,FJ-02,981,3.4,3.1,64.2,0.22,57.3
2026-09-19T15:32:16+08:00,FJ-02,981,3.4,3.0,63.7,0.22,56.8
2026-09-19T15:33:16+08:00,FJ-02,979,3.3,2.9,64.3,0.22,57.0
2026-09-19T15:34:16+08:00,FJ-02,982,3.4,3.0,64.1,0.21,57.2
2026-09-19T15:35:16+08:00,FJ-02,981,3.4,3.0,64.1,0.22,57.3
2026-09-19T15:36:16+08:00,FJ-02,981,3.3,3.0,63.9,0.21,57.1
2026-09-19T15:37:16+08:00,FJ-02,981,3.3,3.0,64.3,0.22,57.3
2026-09-19T15:38:16+08:00,FJ-02,981,3.4,3.0,64.7,0.22,56.9
2026-09-19T15:39:16+08:00,FJ-02,979,3.3,3.0,63.8,0.22,57.1
2026-09-19T15:40:16+08:00,FJ-02,980,3.3,3.1,64.0,0.22,57.0
2026-09-19T15:41:16+08:00,FJ-02,982,3.4,3.1,64.9,0.22,57.3
2026-09-19T15:42:16+08:00,FJ-02,979,3.3,3.1,64.2,0.22,57.3
2026-09-19T15:43:16+08:00,FJ-02,979,3.3,3.1,64.4,0.22,57.0
2026-09-19T15:44:16+08:00,FJ-02,980,3.4,3.1,64.2,0.21,57.7
2026-09-19T15:45:16+08:00,FJ-02,980,3.4,3.0,63.7,0.22,57.3
2026-09-19T15:46:16+08:00,FJ-02,981,3.4,3.0,64.7,0.22,57.1
2026-09-19T15:47:16+08:00,FJ-02,982,3.4,3.1,64.1,0.22,56.7
2026-09-19T15:48:16+08:00,FJ-02,981,3.4,3.1,64.8,0.22,57.3
2026-09-19T15:49:16+08:00,FJ-02,980,3.3,3.0,63.9,0.22,56.9
2026-09-19T15:50:16+08:00,FJ-02,980,3.3,3.1,63.4,0.22,57.1
2026-09-19T15:51:16+08:00,FJ-02,981,3.4,3.1,64.0,0.22,57.3
2026-09-19T15:52:16+08:00,FJ-02,981,3.4,3.0,63.4,0.22,56.8
2026-09-19T15:53:16+08:00,FJ-02,981,3.3,3.2,64.6,0.22,57.2
2026-09-19T15:54:16+08:00,FJ-02,981,3.4,3.1,64.3,0.22,56.6
2026-09-19T15:55:16+08:00,FJ-02,980,3.3,3.1,64.0,0.22,56.7
2026-09-19T15:56:16+08:00,FJ-02,982,3.4,3.1,62.9,0.21,56.8
2026-09-19T15:57:16+08:00,FJ-02,980,3.3,3.1,64.2,0.22,56.9
2026-09-19T15:58:16+08:00,FJ-02,981,3.4,3.0,64.0,0.22,56.8
2026-09-19T15:59:16+08:00,FJ-02,981,3.4,3.0,65.2,0.22,57.0
2026-09-19T16:00:16+08:00,FJ-02,981,3.3,3.0,64.5,0.22,57.2
2026-09-19T16:01:16+08:00,FJ-02,981,3.3,3.0,64.5,0.21,57.1
2026-09-19T16:02:16+08:00,FJ-02,979,3.3,3.0,63.1,0.22,56.7
2026-09-19T16:03:16+08:00,FJ-02,981,3.4,3.0,64.5,0.22,56.3
2026-09-19T16:04:16+08:00,FJ-02,981,3.3,3.1,64.0,0.22,57.3
2026-09-19T16:05:16+08:00,FJ-02,982,3.4,3.0,64.1,0.22,56.8
2026-09-19T16:06:16+08:00,FJ-02,983,3.3,3.0,65.2,0.22,57.4
2026-09-19T16:07:16+08:00,FJ-02,981,3.4,3.1,64.9,0.22,56.9
2026-09-19T16:08:16+08:00,FJ-02,980,3.4,3.0,65.1,0.22,57.0
2026-09-19T16:09:16+08:00,FJ-02,980,3.5,3.0,64.8,0.22,57.1
2026-09-19T16:10:16+08:00,FJ-02,980,3.4,3.0,64.2,0.22,57.0
2026-09-19T16:11:16+08:00,FJ-02,981,3.3,3.1,64.3,0.21,56.7
2026-09-19T16:12:16+08:00,FJ-02,981,3.3,3.1,64.6,0.22,56.6
2026-09-19T16:13:16+08:00,FJ-02,980,3.4,3.0,64.1,0.22,57.4
2026-09-19T16:14:16+08:00,FJ-02,981,3.3,3.0,64.0,0.21,57.3
2026-09-19T16:15:16+08:00,FJ-02,979,3.4,3.0,63.3,0.22,57.4
2026-09-19T16:16:16+08:00,FJ-02,981,3.4,3.1,64.2,0.22,57.0
2026-09-19T16:17:16+08:00,FJ-02,980,3.3,3.0,65.5,0.21,57.1
2026-09-19T16:18:16+08:00,FJ-02,979,3.3,3.0,63.9,0.22,56.7
2026-09-19T16:19:16+08:00,FJ-02,981,3.3,3.0,64.5,0.22,56.7
2026-09-19T16:20:16+08:00,FJ-02,980,3.4,3.1,64.2,0.21,57.0
2026-09-19T16:21:16+08:00,FJ-02,981,3.4,3.0,64.0,0.22,57.0
2026-09-19T16:22:16+08:00,FJ-02,979,3.3,3.1,64.7,0.22,57.1
2026-09-19T16:23:16+08:00,FJ-02,980,3.3,3.0,64.6,0.21,57.2
2026-09-19T16:24:16+08:00,FJ-02,982,3.4,3.0,64.7,0.21,57.1
2026-09-19T16:25:16+08:00,FJ-02,980,3.4,3.1,65.2,0.22,57.2
2026-09-19T16:26:16+08:00,FJ-02,981,3.3,3.0,63.8,0.22,56.8
2026-09-19T16:27:16+08:00,FJ-02,982,3.4,3.1,64.0,0.22,57.4
2026-09-19T16:28:16+08:00,FJ-02,980,3.4,3.1,64.3,0.22,56.9
2026-09-19T16:29:16+08:00,FJ-02,980,3.3,3.0,64.1,0.22,57.3
2026-09-19T16:30:16+08:00,FJ-02,981,3.4,3.0,63.4,0.22,57.3
2026-09-19T16:31:16+08:00,FJ-02,980,3.4,3.0,64.6,0.22,56.3
2026-09-19T16:32:16+08:00,FJ-02,981,3.4,3.0,64.2,0.22,56.9
2026-09-19T16:33:16+08:00,FJ-02,980,3.4,3.1,64.5,0.21,57.2
2026-09-19T16:34:16+08:00,FJ-02,980,3.3,3.1,64.4,0.21,56.9
